Property ID,Locality name,Postal code,price,Type of property,Construction year,Number of rooms,Surface of the plot,Living area,kitchen,furnished,Open fire,Terrace,Garden,Garden orientation,Number of facades,Swimming pool,State of builing,Energy class,Primary energy consumption,Heating type,Flood zone type,Double glazing,Cadastral income,region
20245930,Braine-le-Comte,7090,199000,house,,3.0,,201.0,0.0,0.0,,,,,2.0,,,G,,Gas,,0.0,892.0,Wallonia
20188940,Antwerpen,2660,195000,apartment,1967.0,3.0,,80.0,1.0,,,2.0,,,4.0,,Good,B,194.0,Gas,Non flood zone,1.0,751.0,Flanders
20245923,Jumet,6040,199000,house,,5.0,,250.0,1.0,0.0,,,,,3.0,0.0,Good,Not specified,,Gas,,1.0,1784.0,Wallonia
11466543,Gent,9000,319000,house,1938.0,4.0,50.0,116.0,,,,,6.0,,2.0,,Good,C,260.0,,,1.0,391.0,Flanders
20245902,Bredene,8450,490000,house,,3.0,630.0,176.0,,,,,,,4.0,,,C,294.0,,,,,Flanders
20245900,Antwerpen,2180,389000,house,1957.0,3.0,849.0,189.0,1.0,,,,,,3.0,,To be done up,E,436.0,Fuel oil,Non flood zone,1.0,1405.0,Flanders
20245897,Antwerpen,2100,189000,apartment,1970.0,2.0,,89.0,1.0,,,,,,,,,B,183.0,,Non flood zone,1.0,900.0,Flanders
20245894,Vielsalm,6690,400000,house,1975.0,3.0,1063.0,188.0,1.0,,1.0,,,,4.0,,Good,B,160.0,Electric,Non flood zone,1.0,1239.0,Wallonia
20075571,De Panne,8660,349000,apartment,1969.0,2.0,,78.0,,,,,,,,,Good,B,171.0,Gas,Non flood zone,1.0,1006.0,Flanders
11334157,Lievegem,9950,375000,house,,3.0,1232.0,192.0,,,,,,,4.0,,To restore,F,1310.0,Electric,,,,Flanders
20243992,Drongen,9031,1050000,house,1975.0,3.0,5018.0,408.0,1.0,0.0,,,,,4.0,0.0,To be done up,C,226.0,Fuel oil,Non flood zone,1.0,,Flanders
20233361,Antwerpen,2018,575000,apartment,1972.0,3.0,,200.0,1.0,,,15.0,,,2.0,,Just renovated,B,189.0,Gas,,1.0,1994.0,Flanders
20242719,Aalst,9300,399000,house,2010.0,3.0,527.0,180.0,1.0,,,18.0,,,,,Good,B,192.0,Gas,Non flood zone,1.0,845.0,Flanders
20245879,Brussel,1000,675000,house,1900.0,6.0,136.0,365.0,1.0,,,17.0,,,2.0,0.0,To renovate,G,798.0,Gas,Non flood zone,1.0,,Brussels
9863873,Zwevegem,8550,319043,apartment,2021.0,2.0,,109.0,,0.0,,6.0,,,2.0,0.0,Good,Not specified,,Gas,Non flood zone,1.0,1.0,Flanders
9859965,Zwevegem,8550,270375,apartment,2021.0,2.0,,91.0,,0.0,,28.0,,,2.0,0.0,Good,Not specified,,Gas,Non flood zone,1.0,1.0,Flanders
9865920,Zwevegem,8550,254153,apartment,2021.0,1.0,,80.0,,0.0,,26.0,,,2.0,0.0,Good,Not specified,,Gas,Non flood zone,1.0,1.0,Flanders
20245875,Anzegem,8570,140000,apartment,1990.0,2.0,,81.0,1.0,0.0,,,,,,,Good,F,558.0,Electric,Non flood zone,1.0,545.0,Flanders
20245876,Kluisbergen,9690,178000,house,1992.0,2.0,127.0,101.0,1.0,0.0,,,,,,,To be done up,C,299.0,Gas,Non flood zone,1.0,,Flanders
20245878,Kluisbergen,9690,139000,house,1992.0,1.0,97.0,70.0,1.0,0.0,,,,,,,To be done up,D,358.0,Gas,Non flood zone,1.0,,Flanders
20245868,Forest,1190,338000,apartment,2006.0,2.0,,95.0,1.0,,,,,,2.0,,,Not specified,,Gas,,1.0,,Brussels
20245867,Bilzen,3740,295000,apartment,2009.0,2.0,,110.0,1.0,,,,,,2.0,,Good,B,123.0,Gas,Non flood zone,1.0,,Flanders
20245862,La Louvière,7100,115000,apartment,1970.0,1.0,,90.0,,,,,,,2.0,,Good,E,274.0,,,0.0,,Wallonia
20245841,Wavre,1300,325000,apartment,2025.0,2.0,,96.0,1.0,,,9.0,,,4.0,,,B,,Gas,,1.0,,Wallonia
20245835,Wavre,1300,350000,apartment,2025.0,3.0,,106.0,1.0,,,24.0,,,,,,B,,Gas,,1.0,,Wallonia
20218732,Mechelen,2800,539000,house,1979.0,4.0,846.0,153.0,1.0,,1.0,13.0,490.0,South East,4.0,,Good,C,297.0,Gas,Non flood zone,1.0,1179.0,Flanders
20243868,De Haan,8420,295000,apartment,1996.0,3.0,,113.0,1.0,0.0,,,,,,,Good,C,234.0,,Non flood zone,1.0,1098.0,Flanders
20245837,Wavre,1300,285000,apartment,2025.0,2.0,,79.0,1.0,,,9.0,,,,,,B,,Gas,,1.0,,Wallonia
20245832,Wavre,1300,525000,apartment,2025.0,3.0,,192.0,1.0,,,18.0,,,,,,B,,Gas,,1.0,,Wallonia
20245831,Wavre,1300,310000,apartment,2025.0,2.0,,95.0,1.0,,,9.0,,,,,,B,,Gas,,1.0,,Wallonia
20245830,Wavre,1300,325000,apartment,2025.0,2.0,,102.0,1.0,,,9.0,,,,,,B,,Gas,,1.0,,Wallonia
20245827,Mouscron,7700,139000,house,,3.0,,140.0,1.0,,,,,,,,Just renovated,D,303.0,,,1.0,376.0,Wallonia
20229462,Bernissart,7320,149900,house,,3.0,230.0,145.0,0.0,,,,,,3.0,,To be done up,F,434.0,Fuel oil,Non flood zone,1.0,,Wallonia
20245823,Ingelmunster,8770,215000,house,1963.0,3.0,215.0,163.0,1.0,,,40.0,100.0,South East,3.0,0.0,As new,E,457.0,Gas,Non flood zone,1.0,436.0,Flanders
20245817,Trazegnies,6183,205000,house,,3.0,562.0,163.0,1.0,0.0,,25.0,307.0,,2.0,,Good,G,622.0,,,1.0,775.0,Wallonia
20137632,Elsene,1050,400000,apartment,2016.0,1.0,,72.0,,,,11.0,,,,,,B,90.0,,,,,Brussels
20245811,Châtelet,6200,189999,house,,3.0,274.0,151.0,1.0,,,43.0,180.0,,2.0,,Good,C,216.0,Gas,Non flood zone,1.0,,Wallonia
20245810,Izegem,8870,379000,house,2002.0,3.0,362.0,184.0,1.0,,,25.0,200.0,West,3.0,0.0,As new,B,158.0,Gas,Non flood zone,1.0,627.0,Flanders
20245591,Ferrières,4190,286732,house,,3.0,1543.0,150.0,,,,20.0,700.0,,4.0,0.0,As new,Not specified,,,Non flood zone,1.0,,Wallonia
20245808,Hemiksem,2620,249000,house,1909.0,4.0,125.0,118.0,1.0,,,27.0,,,2.0,,To renovate,F,,Gas,Non flood zone,1.0,322.0,Flanders
20165345,Liège,4000,105000,apartment,,2.0,,,1.0,,,,,,2.0,,To be done up,C,251.0,Gas,,1.0,480.0,Wallonia
20242026,Magnée,4623,490000,house,1987.0,3.0,1080.0,236.0,1.0,,1.0,,695.0,West,3.0,0.0,Good,E,387.0,Fuel oil,,1.0,870.0,Wallonia
20245803,Hastière,5540,520000,house,2022.0,3.0,,310.0,1.0,,,51.0,,,4.0,,,Not specified,,Pellet,,1.0,,Wallonia
20245802,Saint-Gilles,1060,449000,house,1880.0,4.0,85.0,225.0,,,,,,,,,To renovate,G,366.0,Fuel oil,,,912.0,Brussels
20245793,Gilly,6060,210000,house,,2.0,300.0,140.0,1.0,0.0,,60.0,,,3.0,,Good,D,314.0,Gas,,1.0,719.0,Wallonia
20245789,Oud-Heverlee,3050,335000,apartment,,1.0,,72.0,1.0,,,18.0,31.0,,2.0,,,Not specified,,,Non flood zone,1.0,,Flanders
20245617,Beveren,8791,299000,house,1964.0,3.0,685.0,800.0,1.0,,1.0,,,,4.0,,,F,658.0,Fuel oil,Non flood zone,1.0,1801.0,Flanders
20244537,Antwerpen,2600,485000,house,,3.0,82.0,164.0,1.0,0.0,,15.0,30.0,South,,,Good,C,272.0,Gas,,1.0,831.0,Flanders
20245788,Houthulst,8650,775000,house,,3.0,,375.0,1.0,,,17.0,44.0,,,1.0,Good,B,115.0,Gas,,1.0,1439.0,Flanders
20245773,Oostende,8400,235000,house,1930.0,5.0,156.0,,,,,,,,2.0,,As new,F,616.0,Gas,,,515.0,Flanders
20245772,Mol,2400,379000,house,,3.0,,145.0,1.0,,,,,,2.0,,Just renovated,A,65.0,Gas,Non flood zone,1.0,,Flanders
20245771,Balen,2490,289000,house,1954.0,4.0,720.0,196.0,,,,,,,4.0,,To be done up,F,669.0,Fuel oil,Non flood zone,1.0,,Flanders
20093209,Uccle,1180,575000,house,1920.0,4.0,110.0,200.0,1.0,,,,50.0,South,2.0,,,G,376.0,,Non flood zone,1.0,877.0,Brussels
20245753,Minderhout,2322,369000,apartment,1999.0,3.0,,190.0,1.0,,,,,,3.0,,Good,B,,Gas,Non flood zone,1.0,1749.0,Flanders
20245749,Hornu,7301,245000,house,,3.0,415.0,296.0,1.0,0.0,,30.0,300.0,,2.0,,As new,D,260.0,Gas,Non flood zone,1.0,743.0,Wallonia
20245742,Nijlen,2560,335000,house,1957.0,3.0,780.0,140.0,,,,,683.0,North,3.0,,To be done up,E,474.0,Gas,Non flood zone,1.0,,Flanders
20245740,Antwerpen,2100,135000,apartment,1968.0,1.0,,61.0,1.0,,,3.0,,,2.0,,To be done up,A,100.0,Gas,,,,Flanders
20245737,Antwerpen,2000,320000,apartment,2009.0,1.0,,95.0,1.0,,,9.0,,,2.0,,Good,B,108.0,Gas,,1.0,1254.0,Flanders
20245733,Brasschaat,2930,299000,apartment,1989.0,2.0,,97.0,,,,84.0,,,2.0,,Good,B,198.0,,Non flood zone,1.0,,Flanders
20245725,Gent,9000,269000,house,,1.0,50.0,82.0,,0.0,,10.0,,,3.0,,Good,C,226.0,,,,255.0,Flanders
20245722,Liège,4000,415219,house,,3.0,291.0,170.0,1.0,,,,,,2.0,,,Not specified,,Gas,,,,Wallonia
20245721,Herselt,2230,230000,house,1961.0,2.0,2000.0,162.0,1.0,0.0,,,,,4.0,0.0,To be done up,E,409.0,Fuel oil,,,,Flanders
20245716,Oostende,8400,139000,apartment,,1.0,,85.0,,0.0,,,,,,,,D,381.0,,,,,Flanders
20245714,Forest,1190,189000,apartment,,1.0,,60.0,1.0,0.0,,3.0,,,2.0,0.0,Good,Not specified,,Gas,Non flood zone,1.0,,Brussels
20245708,Turnhout,2300,340000,house,,3.0,315.0,159.0,1.0,,,,,,3.0,,Good,C,244.0,Gas,,1.0,,Flanders
20245705,Tessenderlo,3980,214000,apartment,1969.0,3.0,,151.0,1.0,0.0,,8.0,,,2.0,,Good,B,188.0,Gas,Non flood zone,1.0,,Flanders
20243867,De Haan,8420,1195000,house,1960.0,4.0,383.0,202.0,1.0,1.0,,,,,,,As new,C,217.0,Gas,Non flood zone,1.0,,Flanders
20245685,Sambreville,5060,210000,house,,3.0,531.0,119.0,1.0,0.0,,30.0,370.0,,3.0,,To be done up,E,412.0,Gas,,1.0,,Wallonia
20150215,Halle,1500,695000,house,1995.0,4.0,971.0,357.0,1.0,,,,,,4.0,,,C,226.0,Gas,Non flood zone,1.0,2887.0,Flanders
20203047,Ronse,9600,399000,house,1952.0,3.0,1171.0,199.0,1.0,,1.0,,,,3.0,,,E,412.0,,,1.0,,Flanders
20214088,Kortrijk,8500,179500,apartment,,3.0,,84.0,,,,,,,2.0,,,C,,Fuel oil,,1.0,,Flanders
20245678,Kortrijk,8500,225000,apartment,,2.0,,80.0,1.0,,,2.0,,,2.0,,Just renovated,B,,Gas,,1.0,,Flanders
20209999,Sint-Niklaas,9100,278000,apartment,2005.0,2.0,,105.0,1.0,,,,,,2.0,,Good,C,212.0,Gas,Non flood zone,1.0,955.0,Flanders
20245672,Antwerpen,2170,229000,apartment,1977.0,2.0,,90.0,1.0,,,,,,,,To be done up,C,218.0,,Non flood zone,1.0,1154.0,Flanders
20245668,Antwerpen,2660,269000,house,1951.0,2.0,,106.0,1.0,,,12.0,6.0,,2.0,,Good,E,446.0,Gas,Non flood zone,1.0,,Flanders
20245666,Beveren,9120,215000,apartment,1975.0,2.0,,73.0,0.0,,,,75.0,South,4.0,,To renovate,B,121.0,Gas,Non flood zone,1.0,,Flanders
20245665,Belsele,9111,475000,house,2020.0,3.0,166.0,185.0,1.0,,,,,,,,,A,19.0,Gas,Non flood zone,1.0,,Flanders
20242344,Molenstede,3294,365000,apartment,2025.0,3.0,,120.0,1.0,,,,,,2.0,,,A+,,Gas,,1.0,,Flanders
20242339,Molenstede,3294,245000,apartment,2025.0,2.0,,80.0,1.0,,,,,,2.0,,,A+,,Gas,,1.0,,Flanders
20245655,Ravels,2380,185000,house,1956.0,3.0,317.0,109.0,0.0,,,,,,3.0,,,F,882.0,Fuel oil,,1.0,292.0,Flanders
20226966,Gavere,9890,575000,house,1986.0,2.0,1227.0,375.0,1.0,0.0,,75.0,480.0,,4.0,0.0,Good,B,155.0,Fuel oil,Non flood zone,1.0,1132.0,Flanders
10973489,Mechelen,2800,370000,house,,3.0,,120.0,,,,,,,,,,D,368.0,Gas,,,,Flanders
20245649,Brasschaat,2930,555000,apartment,2024.0,3.0,,120.0,,0.0,,9.0,,,2.0,0.0,Good,Not specified,,,Non flood zone,1.0,1.0,Flanders
20241302,Grobbendonk,2280,305000,house,,1.0,1035.0,100.0,1.0,,,,,,4.0,,,F,1200.0,,Non flood zone,1.0,,Flanders
20008900,Ruiselede,8755,480000,house,1966.0,5.0,1203.0,327.0,1.0,0.0,,,1000.0,,2.0,,To renovate,D,383.0,Gas,,,1321.0,Flanders
20245636,Jemeppe-sur-Sambre,5190,110000,house,,4.0,392.0,,,,,,,,2.0,,To renovate,F,491.0,,,,,Wallonia
20245633,Brussel,1000,165000,apartment,,1.0,,50.0,,,,7.0,,,2.0,,,C,129.0,Gas,Non flood zone,1.0,,Brussels
20245629,Gavere,9890,195000,house,1970.0,4.0,181.0,199.0,1.0,0.0,,,,,2.0,,Good,F,736.0,Fuel oil,,,456.0,Flanders
20245622,Antwerpen,2660,365000,house,1990.0,3.0,187.0,160.0,1.0,0.0,,15.0,,,2.0,,Good,C,212.0,Gas,,,892.0,Flanders
11462768,Berchem-Sainte-Agathe,1082,230000,apartment,,2.0,,95.0,1.0,,,,,,2.0,,,E,275.0,Gas,,1.0,1025.0,Brussels
20245617,Beveren,8791,299000,house,1964.0,3.0,685.0,800.0,1.0,,1.0,,,,4.0,,,F,658.0,Fuel oil,Non flood zone,1.0,1801.0,Flanders
20245615,Essen,2910,625000,house,1967.0,7.0,9241.0,235.0,1.0,0.0,,30.0,,,4.0,,Good,E,422.0,Fuel oil,,,1657.0,Flanders
20245602,Edegem,2650,274900,apartment,2012.0,1.0,,70.0,1.0,,,,80.0,South West,2.0,,Good,B,128.0,Gas,Non flood zone,1.0,819.0,Flanders
20245601,Antwerpen,2100,295000,apartment,1960.0,3.0,,126.0,1.0,,,,200.0,West,,,Good,C,287.0,Gas,Non flood zone,1.0,887.0,Flanders
20245599,Middelkerke,8430,155000,apartment,1967.0,1.0,,65.0,1.0,1.0,,,,,,,Good,D,343.0,Electric,Non flood zone,1.0,726.0,Flanders
20245565,Kruibeke,9150,249000,house,1850.0,4.0,147.0,200.0,1.0,,,35.0,,,2.0,,To be done up,B,191.0,Gas,Non flood zone,1.0,347.0,Flanders
20245492,Herk-de-Stad,3540,770000,house,1976.0,4.0,1993.0,282.0,1.0,,,18.0,1700.0,North,4.0,,As new,C,252.0,,,1.0,1586.0,Flanders
20121072,Blankenberge,8370,139000,apartment,1900.0,1.0,,36.0,1.0,,,3.0,,,,,As new,B,177.0,,Non flood zone,0.0,,Flanders
20245481,Enghien,7850,250000,apartment,2018.0,2.0,,80.0,1.0,0.0,,50.0,,,4.0,,,B,123.0,Gas,,1.0,,Wallonia
20245480,Enghien,7850,250000,apartment,2018.0,2.0,,80.0,1.0,0.0,,50.0,,,4.0,,,B,123.0,Gas,,1.0,,Wallonia
20245478,Maaseik,3680,568500,house,1995.0,5.0,1169.0,303.0,,,,,,,4.0,,Good,C,208.0,Fuel oil,Non flood zone,1.0,1311.0,Flanders
20245465,Kessel-Lo,3010,275000,apartment,1970.0,2.0,,79.0,1.0,,,,,,2.0,,As new,E,477.0,Gas,Non flood zone,1.0,855.0,Flanders
20245463,Kortenberg,3070,319000,house,1936.0,2.0,320.0,135.0,,,,,,,3.0,,Good,E,410.0,Gas,Non flood zone,1.0,733.0,Flanders
20245454,Brasschaat,2930,350000,apartment,,2.0,,84.0,1.0,,,12.0,,,3.0,0.0,As new,B,156.0,,,1.0,,Flanders
20055805,Antwerpen,2000,375000,apartment,1975.0,1.0,,112.0,1.0,0.0,,,,,,,,B,176.0,,Non flood zone,1.0,1395.0,Flanders
20245453,Heist-op-den-Berg,2220,695000,house,,1.0,34941.0,203.0,,,,,,,4.0,,To renovate,F,568.0,,Non flood zone,0.0,,Flanders
20225904,Oostkamp,8020,425000,house,1969.0,4.0,680.0,200.0,1.0,,,,,,4.0,,To renovate,E,480.0,Gas,Non flood zone,1.0,,Flanders
20104219,Lebbeke,9280,250000,house,,3.0,54.0,84.0,,,,,,,2.0,,As new,B,119.0,Gas,Non flood zone,1.0,235.0,Flanders
20245444,Aarschot,3200,224900,apartment,1989.0,3.0,,95.0,1.0,0.0,,,,,2.0,,Good,C,212.0,Gas,Non flood zone,1.0,,Flanders
20245443,Herve,4650,319000,house,,2.0,,147.0,,0.0,,,,,4.0,,Good,D,260.0,,,,,Wallonia
20218830,Nivelles,1400,219000,apartment,1972.0,3.0,,100.0,1.0,0.0,,11.0,,,2.0,0.0,To be done up,C,186.0,Gas,Non flood zone,1.0,1296.0,Wallonia
20221372,Antwerpen,2600,219000,apartment,1968.0,2.0,,85.0,1.0,,,3.0,,,2.0,,Good,B,107.0,Gas,Non flood zone,1.0,949.0,Flanders
20221373,Antwerpen,2600,419000,apartment,1976.0,3.0,,145.0,1.0,,1.0,20.0,,,,,Good,B,161.0,Gas,Non flood zone,1.0,1978.0,Flanders
20235946,De Haan,8420,1380000,apartment,1935.0,3.0,,132.0,1.0,1.0,,,,,,,As new,B,150.0,Gas,Non flood zone,1.0,1001.0,Flanders
20227569,Bressoux,4020,289000,house,1915.0,4.0,111.0,211.0,1.0,,,15.0,,,2.0,0.0,Good,E,342.0,Gas,,1.0,793.0,Wallonia
20245442,Aubel,4880,169000,apartment,,2.0,,83.0,1.0,0.0,,,,,,,Good,F,468.0,,,1.0,775.0,Wallonia
20245440,Arlon,6700,495000,house,1890.0,5.0,832.0,251.0,1.0,0.0,,80.0,,,4.0,0.0,Good,D,336.0,,Non flood zone,1.0,894.0,Wallonia
20245436,Lubbeek,3210,430000,house,1980.0,2.0,945.0,,,,,,,,4.0,,Good,E,462.0,Fuel oil,Non flood zone,1.0,1673.0,Flanders
20245434,Grivegnée,4030,245000,house,,3.0,224.0,120.0,1.0,0.0,,25.0,135.0,,2.0,0.0,As new,B,159.0,,Non flood zone,,436.0,Wallonia
20195734,Bressoux,4020,215000,house,,2.0,850.0,124.0,1.0,0.0,,,730.0,,2.0,0.0,Good,C,248.0,Gas,,1.0,359.0,Wallonia
20055649,Willebroek,2830,259500,apartment,2023.0,2.0,,88.0,,0.0,,8.0,,,,,As new,Not specified,,Gas,Non flood zone,1.0,,Flanders
20245431,Flémalle,4400,139500,house,,2.0,270.0,97.0,1.0,0.0,,,157.0,,2.0,,,F,487.0,Gas,Non flood zone,1.0,280.0,Wallonia
11145692,Galmaarden,1570,225000,house,1968.0,3.0,207.0,152.0,1.0,0.0,,41.0,,,2.0,,Good,F,640.0,Fuel oil,Non flood zone,1.0,768.0,Flanders
20245420,Herseaux,7712,169000,house,,3.0,,138.0,1.0,,,,,,,,,F,480.0,,,1.0,542.0,Wallonia
20245419,Heusy,4802,577353,house,,5.0,590.0,223.0,1.0,,,42.0,,,3.0,,,Not specified,,,,,,Wallonia
20245418,Heusy,4802,470954,house,,4.0,401.0,,1.0,,,29.0,,,3.0,,,Not specified,,,,,,Wallonia
20245416,Heusy,4802,578001,house,,4.0,595.0,155.0,1.0,,,38.0,,,3.0,,,A,53.0,,,,,Wallonia
20245415,Heusy,4802,621528,house,,4.0,566.0,193.0,1.0,,,38.0,,,3.0,,,A,53.0,,,,,Wallonia
20245417,Heusy,4802,530470,house,,4.0,580.0,178.0,1.0,,,42.0,,,3.0,,,Not specified,,,,,,Wallonia
20245414,Herentals,2200,215000,house,1919.0,2.0,645.0,130.0,1.0,,,,,,3.0,,,F,837.0,Gas,Non flood zone,,673.0,Flanders
20245408,Kortenaken,3470,249000,house,1943.0,2.0,1600.0,,1.0,0.0,,,,,4.0,,Good,F,581.0,Fuel oil,Non flood zone,1.0,427.0,Flanders
20245409,Machelen,1830,235000,apartment,1964.0,2.0,,88.0,1.0,0.0,,1.0,,,2.0,,,B,119.0,Gas,Non flood zone,1.0,1.0,Flanders
20245398,Machelen,1830,235000,apartment,1964.0,2.0,,88.0,1.0,0.0,,1.0,,,2.0,,,B,168.0,Gas,Non flood zone,1.0,1.0,Flanders
20242956,Tielt,8700,235000,house,,2.0,123.0,111.0,1.0,0.0,,,,,,,Good,C,204.0,Gas,Non flood zone,1.0,337.0,Flanders
20209443,Blaton,7321,285000,house,1920.0,4.0,574.0,185.0,1.0,,,135.0,365.0,North East,4.0,,Good,D,333.0,Fuel oil,Non flood zone,1.0,431.0,Wallonia
20229964,Antwerpen,2050,269000,apartment,1966.0,2.0,,87.0,,,,,,,,,Good,B,192.0,Gas,Possible flood zone,1.0,835.0,Flanders
20245397,Machelen,1830,205000,apartment,1964.0,1.0,,83.0,1.0,0.0,,,,,2.0,,,C,203.0,Gas,Non flood zone,1.0,1.0,Flanders
11416984,Bressoux,4020,190000,house,1973.0,2.0,214.0,140.0,1.0,,,,98.0,,2.0,,To be done up,F,,Gas,,0.0,1286.0,Wallonia
20245391,Dilbeek,1700,579000,apartment,2025.0,2.0,,128.0,1.0,,,35.0,,,2.0,,As new,A,25.0,,,,,Flanders
20245390,Dilbeek,1700,382500,apartment,2025.0,2.0,,96.0,1.0,,,13.0,,,2.0,,As new,A,25.0,,,,,Flanders
20245385,Hamme,9220,260000,house,1959.0,3.0,213.0,182.0,1.0,,,,213.0,,2.0,,Good,C,298.0,Gas,Non flood zone,1.0,,Flanders
20245394,Belsele,9111,385000,house,2004.0,3.0,237.0,127.0,1.0,0.0,,,237.0,,3.0,0.0,As new,B,161.0,Gas,,1.0,,Flanders
20245384,Sint-Andries,8200,445000,house,1962.0,4.0,544.0,174.0,1.0,0.0,,,442.0,,4.0,,To renovate,F,672.0,Gas,Non flood zone,,880.0,Flanders
20245383,Putte,2580,448000,house,2024.0,3.0,150.0,130.0,1.0,,,,,,,,,A,,,,1.0,,Flanders
20245377,Sint-Pieters-Woluwe,1150,620000,apartment,,3.0,,,1.0,,,2.0,,,,,Good,C,150.0,Gas,,1.0,2402.0,Brussels
20245373,Antwerpen,2100,174800,apartment,1989.0,2.0,,73.0,1.0,0.0,,,,,2.0,0.0,Good,B,189.0,,Non flood zone,1.0,468.0,Flanders
20235364,Meerbeke,9402,228000,house,,2.0,,165.0,,0.0,,,,,,,Good,F,512.0,,,,,Flanders
20245372,Héron,4217,130000,house,,1.0,274.0,120.0,1.0,0.0,,,106.0,,3.0,,To be done up,C,227.0,,,1.0,297.0,Wallonia
20245371,Putte,2580,433000,house,2024.0,3.0,173.0,151.0,1.0,,,,,,,,,A,,,,1.0,,Flanders
20135064,Deinze,9800,209900,apartment,1978.0,1.0,,50.0,,0.0,,,,,,,,C,210.0,,,,649.0,Flanders
10350269,Dinant,5500,185000,apartment,,2.0,,145.0,1.0,,,,,,3.0,,Good,C,218.0,Electric,,1.0,984.0,Wallonia
20245366,Waregem,8790,328000,apartment,2022.0,2.0,,115.0,,1.0,,,,,,,As new,A,22.0,,Non flood zone,,,Flanders
20222176,Etterbeek,1040,195000,apartment,1920.0,1.0,,64.0,1.0,0.0,,,,,2.0,0.0,To renovate,G,817.0,Gas,Non flood zone,1.0,,Brussels
20221453,Ganshoren,1083,225000,apartment,1993.0,2.0,,93.0,1.0,,,3.0,,,3.0,,To be done up,G,446.0,Electric,Non flood zone,1.0,991.0,Brussels
20221829,Seraing,4100,149000,house,1950.0,2.0,260.0,57.0,0.0,0.0,,7.0,110.0,,3.0,0.0,Just renovated,G,621.0,Fuel oil,Non flood zone,,500.0,Wallonia
20218381,Niel,2845,249000,apartment,1978.0,3.0,,95.0,1.0,,,2.0,,,,,Good,B,131.0,Gas,Non flood zone,1.0,837.0,Flanders
20218592,Anderlecht,1070,335000,apartment,2016.0,2.0,,100.0,1.0,0.0,,21.0,,,2.0,0.0,As new,F,328.0,Gas,Non flood zone,1.0,1509.0,Brussels
20245354,Mechelen,2800,419000,apartment,2024.0,2.0,,104.0,1.0,0.0,,15.0,65.0,,2.0,0.0,,A,,,Non flood zone,1.0,,Flanders
20245353,Mechelen,2800,399000,apartment,2024.0,2.0,,97.0,1.0,0.0,,7.0,,,2.0,0.0,,A,,,Non flood zone,,,Flanders
20235377,Ninove,9400,228000,house,,2.0,,165.0,,0.0,,,,,,,Good,F,512.0,,,,,Flanders
20245351,Houthalen-Helchteren,3530,299000,house,2015.0,3.0,203.0,136.0,1.0,0.0,,,,,,0.0,Good,B,,Gas,Non flood zone,1.0,706.0,Flanders
20245346,Dison,4820,229000,house,,2.0,187.0,124.0,1.0,0.0,,16.0,,,2.0,,,B,170.0,Gas,,1.0,389.0,Wallonia
20245344,Barchon,4671,265000,house,1930.0,3.0,455.0,153.0,1.0,0.0,,25.0,,,4.0,,,G,568.0,Gas,,1.0,592.0,Wallonia
20245343,Schilde,2970,420000,house,1918.0,2.0,490.0,150.0,,,,,,,2.0,,As new,C,,,Non flood zone,0.0,342.0,Flanders
20228070,Antwerpen,2020,219000,apartment,1967.0,2.0,,,,0.0,,,,,,,Just renovated,B,184.0,,,,,Flanders
20007339,Brunehaut,7620,50000,house,,1.0,360.0,70.0,,0.0,,,,,3.0,,,G,726.0,Fuel oil,,0.0,128.0,Wallonia
20234546,Geraardsbergen,9500,325000,house,,3.0,,288.0,1.0,,,,,,2.0,,As new,A,82.0,,,1.0,,Flanders
20245330,Roeselare,8800,235000,house,1950.0,2.0,229.0,191.0,,,,,,,2.0,,As new,C,292.0,,Non flood zone,0.0,684.0,Flanders
20245322,Seneffe,7180,211000,apartment,,1.0,,64.0,,,,,,,,,,A,,,,,,Wallonia
20245319,Écaussinnes,7190,129000,house,,3.0,123.0,130.0,,0.0,,,,,3.0,,To renovate,F,498.0,Gas,,1.0,,Wallonia
20245305,Machelen,1830,700000,apartment,1964.0,,,540.0,,0.0,,,,,2.0,,,C,264.0,Gas,Non flood zone,1.0,3071.0,Flanders
20245279,Erquelinnes,6560,85000,house,,2.0,300.0,130.0,,0.0,,10.0,215.0,,2.0,,,G,771.0,,Non flood zone,0.0,679.0,Wallonia
20236441,Grâce-Hollogne,4460,224000,house,,2.0,190.0,75.0,1.0,0.0,,50.0,78.0,,2.0,0.0,Good,D,323.0,Gas,Non flood zone,,431.0,Wallonia
20235897,Antwerpen,2050,620000,apartment,1965.0,4.0,,183.0,,0.0,,,,,,,As new,C,215.0,Gas,Non flood zone,1.0,,Flanders
20243289,Liège,4000,150000,house,1930.0,2.0,185.0,77.0,1.0,0.0,,16.0,95.0,,3.0,,To be done up,D,297.0,Gas,Non flood zone,1.0,,Wallonia
20235140,Grâce-Hollogne,4460,275000,apartment,1853.0,2.0,,173.0,1.0,,,10.0,,,4.0,,Just renovated,C,195.0,Gas,,1.0,1023.0,Wallonia
20245277,Vance,6741,460000,house,2001.0,3.0,807.0,160.0,1.0,0.0,,,,,4.0,,Good,C,223.0,Fuel oil,Non flood zone,1.0,848.0,Wallonia
20245268,Antwerpen,2180,267000,apartment,1991.0,2.0,,86.0,1.0,,,6.0,,,2.0,,As new,B,134.0,Gas,Non flood zone,1.0,,Flanders
